   1.54000000000000e+02   1.43326509263686e-04   1.54285596235191e-02
   1.55000000000000e+02   1.38567022993295e-04   1.54456577135730e-02
   1.56000000000000e+02   1.33998638598028e-04   1.54625605366401e-02
   1.57000000000000e+02   1.29616710414087e-04   1.54792601080887e-02
   1.58000000000000e+02   1.25416500779350e-04   1.54957488655901e-02
   1.59000000000000e+02   1.21393195644622e-04   1.55120196799888e-02
   1.60000000000000e+02   1.17541919859776e-04   1.55280658643018e-02
   1.61000000000000e+02   1.13857752063201e-04   1.55438811808480e-02
   1.62000000000000e+02   1.10335739109334e-04   1.55594598465211e-02
   1.63000000000000e+02   1.06970909975690e-04   1.55747965362332e-02
   1.64000000000000e+02   1.03758289097675e-04   1.55898863845669e-02
   1.65000000000000e+02   1.00692909086361e-04   1.56047249856864e-02
   1.66000000000000e+02   9.77698227914216e-05   1.56193083915672e-02
   1.67000000000000e+02   9.49841146782902e-05   1.56336331086136e-02
   1.68000000000000e+02   9.23309114953801e-05   1.56476960927406e-02
   1.69000000000000e+02   8.98053922137638e-05   1.56614947430060e-02
   1.70000000000000e+02   8.74027972279975e-05   1.56750268938815e-02
   1.71000000000000e+02   8.51184368127482e-05   1.56882908062597e-02
   1.72000000000000e+02   8.29476988354972e-05   1.57012851572953e-02
   1.73000000000000e+02   8.08860557307983e-05   1.57140090291820e-02
   1.74000000000000e+02   7.89290707463646e-05   1.57264618969702e-02
   1.75000000000000e+02   7.70724034755955e-05   1.57386436155293e-02
   1.76000000000000e+02   7.53118146950442e-05   1.57505544057581e-02
   1.77000000000000e+02   7.36431705287501e-05   1.57621948401487e-02
   1.78000000000000e+02   7.20624459643221e-05   1.57735658278035e-02
   1.79000000000000e+02   7.05657277481804e-05   1.57846685990059e-02
   1.80000000000000e+02   6.91492166894243e-05   1.57955046894398e-02
   1.81000000000000e+02   6.78092294034547e-05   1.58060759241511e-02
   1.82000000000000e+02   6.65421995277193e-05   1.58163844013384e-02
   1.83000000000000e+02   6.53446784428233e-05   1.58264324760573e-02
   1.84000000000000e+02   6.42133355327634e-05   1.58362227439173e-02
   1.85000000000000e+02   6.31449580182365e-05   1.58457580248441e-02
   1.86000000000000e+02   6.21364503968728e-05   1.58550413469758e-02
   1.87000000000000e+02   6.11848335238775e-05   1.58640759307572e-02
   1.88000000000000e+02   6.02872433659622e-05   1.58728651732875e-02
   1.89000000000000e+02   5.94409294606379e-05   1.58814126329754e-02
   1.90000000000000e+02   5.86432531119566e-05   1.58897220145470e-02
   1.91000000000000e+02   5.78916853526544e-05   1.58977971544474e-02
   1.92000000000000e+02   5.71838047013889e-05   1.59056420066734e-02
   1.93000000000000e+02   5.65172947424061e-05   1.59132606290669e-02
   1.94000000000000e+02   5.58899415535439e-05   1.59206571700952e-02
   1.95000000000000e+02   5.52996310069879e-05   1.59278358561412e-02
   1.96000000000000e+02   5.47443459656810e-05   1.59348009793183e-02
   1.97000000000000e+02   5.42221633967472e-05   1.59415568858254e-02
   1.98000000000000e+02   5.37312514217545e-05   1.59481079648488e-02
   1.99000000000000e+02   5.32698663221218e-05   1.59544586380190e-02
   2.00000000000000e+02   5.28363495164683e-05   1.59606133494229e-02
   2.01000000000000e+02   5.24291245252485e-05   1.59665765561710e-02
   2.02000000000000e+02   5.20466939365951e-05   1.59723527195168e-02
   2.03000000000000e+02   5.16876363859248e-05   1.59779462965222e-02
   2.04000000000000e+02   5.13506035605562e-05   1.59833617322597e-02
   2.05000000000000e+02   5.10343172393417e-05   1.59886034525429e-02
   2.06000000000000e+02   5.07375663761328e-05   1.59936758571720e-02
   2.07000000000000e+02   5.04592042347886e-05   1.59985833136816e-02
   2.08000000000000e+02   5.01981455823921e-05   1.60033301515764e-02
   2.09000000000000e+02   4.99533639463631e-05   1.60079206570384e-02
   2.10000000000000e+02   4.97238889402537e-05   1.60123590680893e-02
   2.11000000000000e+02   4.95088036621760e-05   1.60166495701910e-02
   2.12000000000000e+02   4.93072421690387e-05   1.60207962922667e-02
   2.13000000000000e+02   4.91183870290667e-05   1.60248033031226e-02
   2.14000000000000e+02   4.89414669544380e-05   1.60286746082551e-02
   2.15000000000000e+02   4.87757545152829e-05   1.60324141470212e-02
   2.16000000000000e+02   4.86205639357729e-05   1.60360257901569e-02
   2.17000000000000e+02   4.84752489725535e-05   1.60395133376222e-02
   2.18000000000000e+02   4.83392008753535e-05   1.60428805167575e-02
   2.19000000000000e+02   4.82118464292366e-05   1.60461309807302e-02
   2.20000000000000e+02   4.80926460776320e-05   1.60492683072574e-02
   2.21000000000000e+02   4.79810921249986e-05   1.60522959975839e-02
   2.22000000000000e+02   4.78767070177292e-05   1.60552174757017e-02
   2.23000000000000e+02   4.77790417016963e-05   1.60580360877933e-02
   2.24000000000000e+02   4.76876740546596e-05   1.60607551018827e-02
   2.25000000000000e+02   4.76022073916126e-05   1.60633777076805e-02
   2.26000000000000e+02   4.75222690410242e-05   1.60659070166067e-02
   2.27000000000000e+02   4.74475089898391e-05   1.60683460619786e-02
   2.28000000000000e+02   4.73775985950272e-05   1.60706977993492e-02
   2.29000000000000e+02   4.73122293594219e-05   1.60729651069851e-02
   2.30000000000000e+02   4.72511117695536e-05   1.60751507864692e-02
   2.31000000000000e+02   4.71939741931653e-05   1.60772575634186e-02
   2.32000000000000e+02   4.71405618340979e-05   1.60792880883067e-02
   2.33000000000000e+02   4.70906357422357e-05   1.60812449373773e-02
   2.34000000000000e+02   4.70439718762299e-05   1.60831306136434e-02
   2.35000000000000e+02   4.70003602167388e-05   1.60849475479592e-02
   2.36000000000000e+02   4.69596039279694e-05   1.60866981001582e-02
   2.37000000000000e+02   4.69215185653410e-05   1.60883845602487e-02
   2.38000000000000e+02   4.68859313271475e-05   1.60900091496588e-02
   2.39000000000000e+02   4.68526803481459e-05   1.60915740225246e-02
   2.40000000000000e+02   4.68216140330580e-05   1.60930812670136e-02
   2.41000000000000e+02   4.67925904280332e-05   1.60945329066787e-02
   2.42000000000000e+02   4.67654766281850e-05   1.60959309018364e-02
   2.43000000000000e+02   4.67401482193776e-05   1.60972771509634e-02
   2.44000000000000e+02   4.67164887525038e-05   1.60985734921074e-02
   2.45000000000000e+02   4.66943892485681e-05   1.60998217043074e-02
   2.46000000000000e+02   4.66737477329466e-05   1.61010235090194e-02
   2.47000000000000e+02   4.66544687972704e-05   1.61021805715436e-02
   2.48000000000000e+02   4.66364631874398e-05   1.61032945024492e-02
   2.49000000000000e+02   4.66196474163442e-05   1.61043668589952e-02
   2.50000000000000e+02   4.66039433999244e-05   1.61053991465421e-02
   2.51000000000000e+02   4.65892781152798e-05   1.61063928199535e-02
   2.52000000000000e+02   4.65755832795795e-05   1.61073492849852e-02
   2.53000000000000e+02   4.65627950486013e-05   1.61082698996583e-02
   2.54000000000000e+02   4.65508537337736e-05   1.61091559756169e-02
   2.55000000000000e+02   4.65397035366587e-05   1.61100087794657e-02
   2.56000000000000e+02   4.65292922998627e-05   1.61108295340889e-02
   2.57000000000000e+02   4.65195712734133e-05   1.61116194199468e-02
   2.58000000000000e+02   4.65104948956977e-05   1.61123795763509e-02
   2.59000000000000e+02   4.65020205880967e-05   1.61131111027152e-02
   2.60000000000000e+02   4.64941085625011e-05   1.61138150597831e-02
   2.61000000000000e+02   4.64867216409395e-05   1.61144924708302e-02
   2.62000000000000e+02   4.64798250865871e-05   1.61151443228411e-02
   2.63000000000000e+02   4.64733864454694e-05   1.61157715676604e-02
   2.64000000000000e+02   4.64673753982082e-05   1.61163751231181e-02
   2.65000000000000e+02   4.64617636211981e-05   1.61169558741278e-02
   2.66000000000000e+02   4.64565246566356e-05   1.61175146737593e-02
   2.67000000000000e+02   4.64516337908533e-05   1.61180523442834e-02
   2.68000000000000e+02   4.64470679404481e-05   1.61185696781913e-02
   2.69000000000000e+02   4.64428055457173e-05   1.61190674391867e-02
   2.70000000000000e+02   4.64388264709497e-05   1.61195463631518e-02
   2.71000000000000e+02   4.64351119111404e-05   1.61200071590867e-02
   2.72000000000000e+02   4.64316443047292e-05   1.61204505100231e-02
   2.73000000000000e+02   4.64284072519810e-05   1.61208770739127e-02
   2.74000000000000e+02   4.64253854386538e-05   1.61212874844889e-02
   2.75000000000000e+02   4.64225645646189e-05   1.61216823521048e-02
   2.76000000000000e+02   4.64199312771198e-05   1.61220622645455e-02
   2.77000000000000e+02   4.64174731083734e-05   1.61224277878169e-02
   2.78000000000000e+02   4.64151784172371e-05   1.61227794669098e-02
   2.79000000000000e+02   4.64130363346832e-05   1.61231178265410e-02
   2.80000000000000e+02   4.64110367128335e-05   1.61234433718716e-02
   2.81000000000000e+02   4.64091700773290e-05   1.61237565892023e-02
   2.82000000000000e+02   4.64074275828173e-05   1.61240579466469e-02
   2.83000000000000e+02   4.64058009713587e-05   1.61243478947843e-02
   2.84000000000000e+02   4.64042825335610e-05   1.61246268672896e-02
   2.85000000000000e+02   4.64028650722668e-05   1.61248952815437e-02
   2.86000000000000e+02   4.64015418686292e-05   1.61251535392246e-02
   2.87000000000000e+02   4.64003066504187e-05   1.61254020268772e-02
   2.88000000000000e+02   4.63991535624175e-05   1.61256411164655e-02
   2.89000000000000e+02   4.63980771387651e-05   1.61258711659057e-02
   2.90000000000000e+02   4.63970722771282e-05   1.61260925195810e-02
   2.91000000000000e+02   4.63961342145753e-05   1.61263055088395e-02
   2.92000000000000e+02   4.63952585050440e-05   1.61265104524746e-02
   2.93000000000000e+02   4.63944409982994e-05   1.61267076571888e-02
   2.94000000000000e+02   4.63936778202815e-05   1.61268974180417e-02
   2.95000000000000e+02   4.63929653547553e-05   1.61270800188821e-02
   2.96000000000000e+02   4.63923002261745e-05   1.61272557327655e-02
   2.97000000000000e+02   4.63916792836803e-05   1.61274248223558e-02
   2.98000000000000e+02   4.63910995861615e-05   1.61275875403142e-02
   2.99000000000000e+02   4.63905583883038e-05   1.61277441296732e-02
   3.00000000000000e+02   4.63900531275658e-05   1.61278948241975e-02
   3.01000000000000e+02   4.63895814120183e-05   1.61280398487327e-02
   3.02000000000000e+02   4.63891410089911e-05   1.61281794195401e-02
   3.03000000000000e+02   4.63887298344740e-05   1.61283137446205e-02
   3.04000000000000e+02   4.63883459432214e-05   1.61284430240262e-02
   3.05000000000000e+02   4.63879875195152e-05   1.61285674501608e-02
   3.06000000000000e+02   4.63876528685401e-05   1.61286872080691e-02
   3.07000000000000e+02   4.63873404083344e-05   1.61288024757159e-02
   3.08000000000000e+02   4.63870486622746e-05   1.61289134242542e-02
   3.09000000000000e+02   4.63867762520601e-05   1.61290202182844e-02
   3.10000000000000e+02   4.63865218911654e-05   1.61291230161032e-02
   3.11000000000000e+02   4.63862843787273e-05   1.61292219699437e-02
   3.12000000000000e+02   4.63860625938391e-05   1.61293172262063e-02
   3.13000000000000e+02   4.63858554902247e-05   1.61294089256811e-02
   3.14000000000000e+02   4.63856620912676e-05   1.61294972037623e-02
   3.15000000000000e+02   4.63854814853705e-05   1.61295821906540e-02
   3.16000000000000e+02   4.63853128216240e-05   1.61296640115691e-02
   3.17000000000000e+02   4.63851553057636e-05   1.61297427869199e-02
   3.18000000000000e+02   4.63850081963968e-05   1.61298186325020e-02
   3.19000000000000e+02   4.63848708014811e-05   1.61298916596712e-02
   3.20000000000000e+02   4.63847424750360e-05   1.61299619755139e-02
   3.21000000000000e+02   4.63846226140747e-05   1.61300296830106e-02
   3.22000000000000e+02   4.63845106557411e-05   1.61300948811936e-02
   3.23000000000000e+02   4.63844060746355e-05   1.61301576652987e-02
   3.24000000000000e+02   4.63843083803204e-05   1.61302181269109e-02
   3.25000000000000e+02   4.63842171149918e-05   1.61302763541049e-02
   3.26000000000000e+02   4.63841318513058e-05   1.61303324315799e-02
   3.27000000000000e+02   4.63840521903489e-05   1.61303864407895e-02
   3.28000000000000e+02   4.63839777597466e-05   1.61304384600667e-02
   3.29000000000000e+02   4.63839082118942e-05   1.61304885647437e-02
   3.30000000000000e+02   4.63838432223083e-05   1.61305368272677e-02
   3.31000000000000e+02   4.63837824880873e-05   1.61305833173119e-02
   3.32000000000000e+02   4.63837257264743e-05   1.61306281018822e-02
   3.33000000000000e+02   4.63836726735157e-05   1.61306712454202e-02
   3.34000000000000e+02   4.63836230828096e-05   1.61307128099020e-02
   3.35000000000000e+02   4.63835767243377e-05   1.61307528549326e-02
   3.36000000000000e+02   4.63835333833743e-05   1.61307914378383e-02
   3.37000000000000e+02   4.63834928594687e-05   1.61308286137534e-02
   3.38000000000000e+02   4.63834549654952e-05   1.61308644357056e-02
   3.39000000000000e+02   4.63834195267662e-05   1.61308989546965e-02
   3.40000000000000e+02   4.63833863802046e-05   1.61309322197803e-02
   3.41000000000000e+02   4.63833553735712e-05   1.61309642781383e-02
   3.42000000000000e+02   4.63833263647440e-05   1.61309951751513e-02
   3.43000000000000e+02   4.63832992210445e-05   1.61310249544690e-02
   3.44000000000000e+02   4.63832738186103e-05   1.61310536580768e-02
   3.45000000000000e+02   4.63832500418081e-05   1.61310813263596e-02
   3.46000000000000e+02   4.63832277826862e-05   1.61311079981638e-02
   3.47000000000000e+02   4.63832069404649e-05   1.61311337108562e-02
   3.48000000000000e+02   4.63831874210579e-05   1.61311585003814e-02
   3.49000000000000e+02   4.63831691366288e-05   1.61311824013163e-02
   3.50000000000000e+02   4.63831520051741e-05   1.61312054469225e-02
   3.51000000000000e+02   4.63831359501367e-05   1.61312276691976e-02
   3.52000000000000e+02   4.63831209000433e-05   1.61312490989231e-02
   3.53000000000000e+02   4.63831067881666e-05   1.61312697657116e-02
   3.54000000000000e+02   4.63830935522094e-05   1.61312896980519e-02
   3.55000000000000e+02   4.63830811340112e-05   1.61313089233515e-02
   3.56000000000000e+02   4.63830694792723e-05   1.61313274679790e-02
   3.57000000000000e+02   4.63830585372980e-05   1.61313453573035e-02
   3.58000000000000e+02   4.63830482607587e-05   1.61313626157330e-02
   3.59000000000000e+02   4.63830386054664e-05   1.61313792667518e-02
   3.60000000000000e+02   4.63830295301661e-05   1.61313953329551e-02
   3.61000000000000e+02   4.63830209963411e-05   1.61314108360840e-02
   3.62000000000000e+02   4.63830129680311e-05   1.61314257970577e-02
   3.63000000000000e+02   4.63830054116618e-05   1.61314402360050e-02
   3.64000000000000e+02   4.63829982958876e-05   1.61314541722951e-02
   3.65000000000000e+02   4.63829915914427e-05   1.61314676245661e-02
   3.66000000000000e+02   4.63829852710034e-05   1.61314806107533e-02
   3.67000000000000e+02   4.63829793090591e-05   1.61314931481162e-02
   3.68000000000000e+02   4.63829736817922e-05   1.61315052532640e-02
   3.69000000000000e+02   4.63829683669650e-05   1.61315169421808e-02
   3.70000000000000e+02   4.63829633438158e-05   1.61315282302493e-02
   3.71000000000000e+02   4.63829585929600e-05   1.61315391322741e-02
   3.72000000000000e+02   4.63829540962996e-05   1.61315496625031e-02
   3.73000000000000e+02   4.63829498369369e-05   1.61315598346495e-02
   3.74000000000000e+02   4.63829457990960e-05   1.61315696619117e-02
   3.75000000000000e+02   4.63829419680472e-05   1.61315791569933e-02
   3.76000000000000e+02   4.63829383300383e-05   1.61315883321216e-02
   3.77000000000000e+02   4.63829348722294e-05   1.61315971990660e-02
   3.78000000000000e+02   4.63829315826328e-05   1.61316057691552e-02
   3.79000000000000e+02   4.63829284500562e-05   1.61316140532942e-02
   3.80000000000000e+02   4.63829254640497e-05   1.61316220619803e-02
   3.81000000000000e+02   4.63829226148570e-05   1.61316298053187e-02
   3.82000000000000e+02   4.63829198933694e-05   1.61316372930372e-02
   3.83000000000000e+02   4.63829172910822e-05   1.61316445345007e-02
   3.84000000000000e+02   4.63829148000556e-05   1.61316515387249e-02
   3.85000000000000e+02   4.63829124128763e-05   1.61316583143894e-02
   3.86000000000000e+02   4.63829101226235e-05   1.61316648698509e-02
   3.87000000000000e+02   4.63829079228356e-05   1.61316712131549e-02
   3.88000000000000e+02   4.63829058074797e-05   1.61316773520478e-02
   3.89000000000000e+02   4.63829037709238e-05   1.61316832939880e-02
   3.90000000000000e+02   4.63829018079096e-05   1.61316890461570e-02
   3.91000000000000e+02   4.63828999135279e-05   1.61316946154698e-02
   3.92000000000000e+02   4.63828980831959e-05   1.61317000085848e-02
   3.93000000000000e+02   4.63828963126346e-05   1.61317052319138e-02
   3.94000000000000e+02   4.63828945978496e-05   1.61317102916310e-02
   3.95000000000000e+02   4.63828929351118e-05   1.61317151936820e-02
   3.96000000000000e+02   4.63828913209398e-05   1.61317199437926e-02
   3.97000000000000e+02   4.63828897520837e-05   1.61317245474771e-02
   3.98000000000000e+02   4.63828882255093e-05   1.61317290100458e-02
   3.99000000000000e+02   4.63828867383845e-05   1.61317333366132e-02
   4.00000000000000e+02   4.63828852880650e-05   1.61317375321051e-02
   4.01000000000000e+02   4.63828838720829e-05   1.61317416012658e-02
   4.02000000000000e+02   4.63828824881341e-05   1.61317455486646e-02
   4.03000000000000e+02   4.63828811340676e-05   1.61317493787028e-02
   4.04000000000000e+02   4.63828798078762e-05   1.61317530956198e-02
   4.05000000000000e+02   4.63828785076856e-05   1.61317567034991e-02
   4.06000000000000e+02   4.63828772317468e-05   1.61317602062741e-02
   4.07000000000000e+02   4.63828759784269e-05   1.61317636077341e-02
   4.08000000000000e+02   4.63828747462019e-05   1.61317669115291e-02
   4.09000000000000e+02   4.63828735336493e-05   1.61317701211755e-02
   4.10000000000000e+02   4.63828723394419e-05   1.61317732400606e-02
